Freq(Hz), SPL(dB)
14591.436768, 87.060
14591.773224, 87.060
14592.109680, 87.059
14592.446136, 87.057
14592.782593, 87.056
14593.119049, 87.055
14593.455505, 87.054
14593.791962, 87.055
14594.128418, 87.055
14594.464874, 87.055
14594.801331, 87.054
14595.137787, 87.053
14595.474243, 87.051
14595.810699, 87.049
14596.147156, 87.046
14596.483612, 87.042
14596.820068, 87.038
14597.156525, 87.034
14597.492981, 87.032
14597.829437, 87.031
14598.165894, 87.033
14598.502350, 87.036
14598.838806, 87.038
14599.175262, 87.037
14599.511719, 87.035
14599.848175, 87.030
14600.184631, 87.025
14600.521088, 87.022
14600.857544, 87.021
14601.194000, 87.021
14601.530457, 87.021
14601.866913, 87.019
14602.203369, 87.015
14602.539825, 87.011
14602.876282, 87.008
14603.212738, 87.007
14603.549194, 87.008
14603.885651, 87.009
14604.222107, 87.008
14604.558563, 87.006
14604.895020, 87.001
14605.231476, 86.996
14605.567932, 86.993
14605.904388, 86.991
14606.240845, 86.991
14606.577301, 86.992
14606.913757, 86.992
14607.250214, 86.991
14607.586670, 86.989
14607.923126, 86.989
14608.259583, 86.990
14608.596039, 86.990
14608.932495, 86.990
14609.268951, 86.988
14609.605408, 86.985
14609.941864, 86.981
14610.278320, 86.979
14610.614777, 86.977
14610.951233, 86.977
14611.287689, 86.975
14611.624146, 86.973
14611.960602, 86.970
14612.297058, 86.968
14612.633514, 86.967
14612.969971, 86.968
14613.306427, 86.971
14613.642883, 86.973
14613.979340, 86.973
14614.315796, 86.971
14614.652252, 86.966
14614.988708, 86.961
14615.325165, 86.957
14615.661621, 86.954
14615.998077, 86.954
14616.334534, 86.954
14616.670990, 86.955
14617.007446, 86.954
14617.343903, 86.952
14617.680359, 86.950
14618.016815, 86.948
14618.353271, 86.946
14618.689728, 86.944
14619.026184, 86.943
14619.362640, 86.941
14619.699097, 86.939
14620.035553, 86.937
14620.372009, 86.936
14620.708466, 86.936
14621.044922, 86.937
14621.381378, 86.938
14621.717834, 86.938
14622.054291, 86.937
14622.390747, 86.935
14622.727203, 86.932
14623.063660, 86.928
14623.400116, 86.926
14623.736572, 86.924
14624.073029, 86.923
14624.409485, 86.921
14624.745941, 86.919
14625.082397, 86.916
14625.418854, 86.915
14625.755310, 86.914
14626.091766, 86.914
14626.428223, 86.914
14626.764679, 86.915
14627.101135, 86.914
14627.437592, 86.913
14627.774048, 86.912
14628.110504, 86.911
14628.446960, 86.910
14628.783417, 86.909
14629.119873, 86.908
14629.456329, 86.906
14629.792786, 86.904
14630.129242, 86.902
14630.465698, 86.899
14630.802155, 86.897
14631.138611, 86.895
14631.475067, 86.894
14631.811523, 86.893
14632.147980, 86.893
14632.484436, 86.894
14632.820892, 86.893
14633.157349, 86.892
14633.493805, 86.891
14633.830261, 86.889
14634.166718, 86.887
14634.503174, 86.886
14634.839630, 86.884
14635.176086, 86.882
14635.512543, 86.880
14635.848999, 86.878
14636.185455, 86.876
14636.521912, 86.874
14636.858368, 86.873
14637.194824, 86.872
14637.531281, 86.871
14637.867737, 86.870
14638.204193, 86.869
14638.540649, 86.868
14638.877106, 86.867
14639.213562, 86.867
14639.550018, 86.867
14639.886475, 86.868
14640.222931, 86.868
14640.559387, 86.868
14640.895844, 86.867
14641.232300, 86.864
14641.568756, 86.861
14641.905212, 86.857
14642.241669, 86.854
14642.578125, 86.852
14642.914581, 86.851
14643.251038, 86.851
14643.587494, 86.851
14643.923950, 86.850
14644.260406, 86.848
14644.596863, 86.847
14644.933319, 86.845
14645.269775, 86.844
14645.606232, 86.843
14645.942688, 86.842
14646.279144, 86.840
14646.615601, 86.838
14646.952057, 86.837
14647.288513, 86.837
14647.624969, 86.838
14647.961426, 86.839
14648.297882, 86.839
14648.634338, 86.837
14648.970795, 86.834
14649.307251, 86.831
14649.643707, 86.827
14649.980164, 86.823
14650.316620, 86.821
14650.653076, 86.821
14650.989532, 86.821
14651.325989, 86.822
14651.662445, 86.823
14651.998901, 86.823
14652.335358, 86.822
14652.671814, 86.819
14653.008270, 86.815
14653.344727, 86.811
14653.681183, 86.809
14654.017639, 86.808
14654.354095, 86.808
14654.690552, 86.810
14655.027008, 86.810
14655.363464, 86.810
14655.699921, 86.809
14656.036377, 86.808
14656.372833, 86.807
14656.709290, 86.805
14657.045746, 86.804
14657.382202, 86.801
14657.718658, 86.797
14658.055115, 86.792
14658.391571, 86.789
14658.728027, 86.787
14659.064484, 86.787
14659.400940, 86.788
14659.737396, 86.790
14660.073853, 86.791
14660.410309, 86.791
14660.746765, 86.790
14661.083221, 86.789
14661.419678, 86.788
14661.756134, 86.786
14662.092590, 86.784
14662.429047, 86.782
14662.765503, 86.779
14663.101959, 86.778
14663.438416, 86.777
14663.774872, 86.779
14664.111328, 86.780
14664.447784, 86.781
14664.784241, 86.781
14665.120697, 86.780
14665.457153, 86.777
14665.793610, 86.774
14666.130066, 86.771
14666.466522, 86.770
14666.802979, 86.769
14667.139435, 86.769
14667.475891, 86.768
14667.812347, 86.766
14668.148804, 86.763
14668.485260, 86.759
14668.821716, 86.757
14669.158173, 86.755
14669.494629, 86.754
14669.831085, 86.754
14670.167542, 86.754
14670.503998, 86.754
14670.840454, 86.755
14671.176910, 86.756
14671.513367, 86.758
14671.849823, 86.759
14672.186279, 86.758
14672.522736, 86.756
14672.859192, 86.753
14673.195648, 86.750
14673.532104, 86.748
14673.868561, 86.747
14674.205017, 86.747
14674.541473, 86.747
14674.877930, 86.746
14675.214386, 86.743
14675.550842, 86.740
14675.887299, 86.737
14676.223755, 86.736
14676.560211, 86.736
14676.896667, 86.736
14677.233124, 86.736
14677.569580, 86.735
14677.906036, 86.733
14678.242493, 86.730
14678.578949, 86.728
14678.915405, 86.727
14679.251862, 86.726
14679.588318, 86.724
14679.924774, 86.722
14680.261230, 86.721
14680.597687, 86.721
14680.934143, 86.722
14681.270599, 86.724
14681.607056, 86.725
14681.943512, 86.724
14682.279968, 86.720
14682.616425, 86.717
14682.952881, 86.715
14683.289337, 86.715
14683.625793, 86.716
14683.962250, 86.718
14684.298706, 86.717
14684.635162, 86.714
14684.971619, 86.709
14685.308075, 86.705
14685.644531, 86.703
14685.980988, 86.704
14686.317444, 86.705
14686.653900, 86.707
14686.990356, 86.708
14687.326813, 86.708
14687.663269, 86.708
14687.999725, 86.708
14688.336182, 86.708
14688.672638, 86.708
14689.009094, 86.706
14689.345551, 86.703
14689.682007, 86.699
14690.018463, 86.695
14690.354919, 86.692
14690.691376, 86.690
14691.027832, 86.690
14691.364288, 86.690
14691.700745, 86.692
14692.037201, 86.694
14692.373657, 86.694
14692.710114, 86.693
14693.046570, 86.691
14693.383026, 86.687
14693.719482, 86.683
14694.055939, 86.681
14694.392395, 86.682
14694.728851, 86.683
14695.065308, 86.685
14695.401764, 86.685
14695.738220, 86.684
14696.074677, 86.682
14696.411133, 86.679
14696.747589, 86.676
14697.084045, 86.674
14697.420502, 86.673
14697.756958, 86.673
14698.093414, 86.672
14698.429871, 86.670
14698.766327, 86.668
14699.102783, 86.666
14699.439240, 86.664
14699.775696, 86.662
14700.112152, 86.661
14700.448608, 86.661
14700.785065, 86.662
14701.121521, 86.664
14701.457977, 86.664
14701.794434, 86.664
14702.130890, 86.662
14702.467346, 86.660
14702.803802, 86.658
14703.140259, 86.656
14703.476715, 86.655
14703.813171, 86.655
14704.149628, 86.656
14704.486084, 86.657
14704.822540, 86.658
14705.158997, 86.658
14705.495453, 86.658
14705.831909, 86.656
14706.168365, 86.653
14706.504822, 86.651
14706.841278, 86.649
14707.177734, 86.649
14707.514191, 86.650
14707.850647, 86.651
14708.187103, 86.652
14708.523560, 86.651
14708.860016, 86.650
14709.196472, 86.649
14709.532928, 86.649
14709.869385, 86.648
14710.205841, 86.647
14710.542297, 86.645
14710.878754, 86.642
14711.215210, 86.640
14711.551666, 86.638
14711.888123, 86.637
14712.224579, 86.637
14712.561035, 86.637
14712.897491, 86.635
14713.233948, 86.633
14713.570404, 86.632
14713.906860, 86.632
14714.243317, 86.633
14714.579773, 86.635
14714.916229, 86.635
14715.252686, 86.634
14715.589142, 86.632
14715.925598, 86.629
14716.262054, 86.626
14716.598511, 86.624
14716.934967, 86.623
14717.271423, 86.622
14717.607880, 86.620
14717.944336, 86.619
14718.280792, 86.619
14718.617249, 86.619
14718.953705, 86.620
14719.290161, 86.620
14719.626617, 86.618
14719.963074, 86.616
14720.299530, 86.613
14720.635986, 86.611
14720.972443, 86.610
14721.308899, 86.610
14721.645355, 86.610
14721.981812, 86.610
14722.318268, 86.609
14722.654724, 86.607
14722.991180, 86.606
14723.327637, 86.605
14723.664093, 86.605
14724.000549, 86.606
14724.337006, 86.606
14724.673462, 86.607
14725.009918, 86.606
14725.346375, 86.605
14725.682831, 86.603
14726.019287, 86.602
14726.355743, 86.601
14726.692200, 86.600
14727.028656, 86.601
14727.365112, 86.602
14727.701569, 86.604
14728.038025, 86.605
14728.374481, 86.605
14728.710938, 86.603
14729.047394, 86.599
14729.383850, 86.595
14729.720306, 86.590
14730.056763, 86.587
14730.393219, 86.586
14730.729675, 86.587
14731.066132, 86.589
14731.402588, 86.591
14731.739044, 86.593
14732.075500, 86.592
14732.411957, 86.591
14732.748413, 86.589
14733.084869, 86.586
14733.421326, 86.584
14733.757782, 86.582
14734.094238, 86.580
14734.430695, 86.579
14734.767151, 86.578
14735.103607, 86.578
14735.440063, 86.579
14735.776520, 86.581
14736.112976, 86.583
14736.449432, 86.583
14736.785889, 86.582
14737.122345, 86.578
14737.458801, 86.574
14737.795258, 86.569
14738.131714, 86.566
14738.468170, 86.563
14738.804626, 86.562
14739.141083, 86.562
14739.477539, 86.563
14739.813995, 86.563
14740.150452, 86.563
14740.486908, 86.563
14740.823364, 86.563
14741.159821, 86.563
14741.496277, 86.564
14741.832733, 86.565
14742.169189, 86.566
14742.505646, 86.567
14742.842102, 86.567
14743.178558, 86.567
14743.515015, 86.567
14743.851471, 86.567
14744.187927, 86.566
14744.524384, 86.565
14744.860840, 86.562
14745.197296, 86.560
14745.533752, 86.558
14745.870209, 86.557
14746.206665, 86.556
14746.543121, 86.555
14746.879578, 86.554
14747.216034, 86.553
14747.552490, 86.552
14747.888947, 86.553
14748.225403, 86.554
14748.561859, 86.557
14748.898315, 86.557
14749.234772, 86.556
14749.571228, 86.553
14749.907684, 86.549
14750.244141, 86.548
14750.580597, 86.549
14750.917053, 86.552
14751.253510, 86.554
14751.589966, 86.555
14751.926422, 86.553
14752.262878, 86.549
14752.599335, 86.545
14752.935791, 86.542
14753.272247, 86.542
14753.608704, 86.543
14753.945160, 86.544
14754.281616, 86.544
14754.618073, 86.542
14754.954529, 86.540
14755.290985, 86.540
14755.627441, 86.541
14755.963898, 86.544
14756.300354, 86.546
14756.636810, 86.546
14756.973267, 86.544
14757.309723, 86.542
14757.646179, 86.538
14757.982635, 86.536
14758.319092, 86.534
14758.655548, 86.532
14758.992004, 86.531
14759.328461, 86.531
14759.664917, 86.532
14760.001373, 86.533
14760.337830, 86.536
14760.674286, 86.538
14761.010742, 86.539
14761.347198, 86.538
14761.683655, 86.535
14762.020111, 86.533
14762.356567, 86.531
14762.693024, 86.530
14763.029480, 86.531
14763.365936, 86.532
14763.702393, 86.531
14764.038849, 86.529
14764.375305, 86.526
14764.711761, 86.524
14765.048218, 86.522
14765.384674, 86.521
14765.721130, 86.522
14766.057587, 86.523
14766.394043, 86.524
14766.730499, 86.523
14767.066956, 86.523
14767.403412, 86.522
14767.739868, 86.522
14768.076324, 86.523
14768.412781, 86.524
14768.749237, 86.524
14769.085693, 86.523
14769.422150, 86.520
14769.758606, 86.516
14770.095062, 86.512
14770.431519, 86.508
14770.767975, 86.506
14771.104431, 86.507
14771.440887, 86.508
14771.777344, 86.510
14772.113800, 86.512
14772.450256, 86.512
14772.786713, 86.510
14773.123169, 86.506
14773.459625, 86.502
14773.796082, 86.499
14774.132538, 86.498
14774.468994, 86.499
14774.805450, 86.501
14775.141907, 86.504
14775.478363, 86.506
14775.814819, 86.507
14776.151276, 86.506
14776.487732, 86.504
14776.824188, 86.503
14777.160645, 86.502
14777.497101, 86.502
14777.833557, 86.503
14778.170013, 86.502
14778.506470, 86.500
14778.842926, 86.499
14779.179382, 86.497
14779.515839, 86.498
14779.852295, 86.499
14780.188751, 86.500
14780.525208, 86.500
14780.861664, 86.499
14781.198120, 86.497
14781.534576, 86.495
14781.871033, 86.494
14782.207489, 86.493
14782.543945, 86.493
14782.880402, 86.492
14783.216858, 86.490
14783.553314, 86.487
14783.889771, 86.484
14784.226227, 86.483
14784.562683, 86.483
14784.899139, 86.484
14785.235596, 86.485
14785.572052, 86.485
14785.908508, 86.484
14786.244965, 86.484
14786.581421, 86.484
14786.917877, 86.486
14787.254333, 86.487
14787.590790, 86.488
14787.927246, 86.486
14788.263702, 86.483
14788.600159, 86.479
14788.936615, 86.477
14789.273071, 86.477
14789.609528, 86.478
14789.945984, 86.480
14790.282440, 86.482
14790.618896, 86.482
14790.955353, 86.481
14791.291809, 86.481
14791.628265, 86.480
14791.964722, 86.480
14792.301178, 86.481
14792.637634, 86.481
14792.974091, 86.482
14793.310547, 86.481
14793.647003, 86.480
14793.983459, 86.479
14794.319916, 86.477
14794.656372, 86.476
14794.992828, 86.476
14795.329285, 86.477
14795.665741, 86.479
14796.002197, 86.481
14796.338654, 86.481
14796.675110, 86.479
14797.011566, 86.476
14797.348022, 86.471
14797.684479, 86.468
14798.020935, 86.467
14798.357391, 86.468
14798.693848, 86.470
14799.030304, 86.473
14799.366760, 86.474
14799.703217, 86.474
14800.039673, 86.472
14800.376129, 86.471
14800.712585, 86.470
14801.049042, 86.469
14801.385498, 86.467
14801.721954, 86.466
14802.058411, 86.464
14802.394867, 86.463
14802.731323, 86.461
14803.067780, 86.459
14803.404236, 86.458
14803.740692, 86.458
14804.077148, 86.458
14804.413605, 86.458
14804.750061, 86.457
14805.086517, 86.456
14805.422974, 86.455
14805.759430, 86.455
14806.095886, 86.454
14806.432343, 86.454
14806.768799, 86.455
14807.105255, 86.457
14807.441711, 86.459
14807.778168, 86.462
14808.114624, 86.466
14808.451080, 86.468
14808.787537, 86.469
14809.123993, 86.468
14809.460449, 86.465
14809.796906, 86.461
14810.133362, 86.457
14810.469818, 86.455
14810.806274, 86.455
14811.142731, 86.455
14811.479187, 86.456
14811.815643, 86.456
14812.152100, 86.455
14812.488556, 86.453
14812.825012, 86.452
14813.161469, 86.452
14813.497925, 86.452
14813.834381, 86.452
14814.170837, 86.452
14814.507294, 86.451
14814.843750, 86.449
14815.180206, 86.449
14815.516663, 86.450
14815.853119, 86.453
14816.189575, 86.455
14816.526031, 86.457
14816.862488, 86.455
14817.198944, 86.452
14817.535400, 86.448
14817.871857, 86.444
14818.208313, 86.441
14818.544769, 86.441
14818.881226, 86.442
14819.217682, 86.442
14819.554138, 86.442
14819.890594, 86.441
14820.227051, 86.441
14820.563507, 86.441
14820.899963, 86.442
14821.236420, 86.444
14821.572876, 86.445
14821.909332, 86.445
14822.245789, 86.444
14822.582245, 86.442
14822.918701, 86.440
14823.255157, 86.440
14823.591614, 86.441
14823.928070, 86.443
14824.264526, 86.444
14824.600983, 86.443
14824.937439, 86.442
14825.273895, 86.441
14825.610352, 86.441
14825.946808, 86.442
14826.283264, 86.444
14826.619720, 86.445
14826.956177, 86.445
14827.292633, 86.442
14827.629089, 86.439
14827.965546, 86.436
14828.302002, 86.434
14828.638458, 86.435
14828.974915, 86.437
14829.311371, 86.438
14829.647827, 86.438
14829.984283, 86.436
14830.320740, 86.433
14830.657196, 86.429
14830.993652, 86.427
14831.330109, 86.428
14831.666565, 86.430
14832.003021, 86.435
14832.339478, 86.439
14832.675934, 86.441
14833.012390, 86.442
14833.348846, 86.439
14833.685303, 86.435
14834.021759, 86.431
14834.358215, 86.427
14834.694672, 86.425
14835.031128, 86.424
14835.367584, 86.423
14835.704041, 86.422
14836.040497, 86.422
14836.376953, 86.421
14836.713409, 86.422
14837.049866, 86.424
14837.386322, 86.426
14837.722778, 86.427
14838.059235, 86.427
14838.395691, 86.427
14838.732147, 86.426
14839.068604, 86.425
14839.405060, 86.426
14839.741516, 86.427
14840.077972, 86.428
14840.414429, 86.427
14840.750885, 86.426
14841.087341, 86.424
14841.423798, 86.421
14841.760254, 86.420
14842.096710, 86.421
14842.433167, 86.423
14842.769623, 86.425
14843.106079, 86.427
14843.442535, 86.427
14843.778992, 86.424
14844.115448, 86.420
14844.451904, 86.416
14844.788361, 86.413
14845.124817, 86.413
14845.461273, 86.415
14845.797729, 86.419
14846.134186, 86.424
14846.470642, 86.427
14846.807098, 86.429
14847.143555, 86.429
14847.480011, 86.428
14847.816467, 86.427
14848.152924, 86.425
14848.489380, 86.422
14848.825836, 86.419
14849.162292, 86.416
14849.498749, 86.414
14849.835205, 86.411
14850.171661, 86.410
14850.508118, 86.408
14850.844574, 86.407
14851.181030, 86.407
14851.517487, 86.407
14851.853943, 86.408
14852.190399, 86.409
14852.526855, 86.411
14852.863312, 86.414
14853.199768, 86.416
14853.536224, 86.417
14853.872681, 86.418
14854.209137, 86.420
14854.545593, 86.421
14854.882050, 86.421
14855.218506, 86.421
14855.554962, 86.419
14855.891418, 86.417
14856.227875, 86.414
14856.564331, 86.412
14856.900787, 86.411
14857.237244, 86.412
14857.573700, 86.413
14857.910156, 86.413
14858.246613, 86.414
14858.583069, 86.414
14858.919525, 86.413
14859.255981, 86.413
14859.592438, 86.412
14859.928894, 86.411
14860.265350, 86.409
14860.601807, 86.406
14860.938263, 86.405
14861.274719, 86.404
14861.611176, 86.404
14861.947632, 86.405
14862.284088, 86.407
14862.620544, 86.408
14862.957001, 86.409
14863.293457, 86.410
14863.629913, 86.411
14863.966370, 86.412
14864.302826, 86.413
14864.639282, 86.413
14864.975739, 86.411
14865.312195, 86.408
14865.648651, 86.406
14865.985107, 86.405
14866.321564, 86.405
14866.658020, 86.407
14866.994476, 86.408
14867.330933, 86.409
14867.667389, 86.408
14868.003845, 86.406
14868.340302, 86.405
14868.676758, 86.405
14869.013214, 86.407
14869.349670, 86.409
14869.686127, 86.410
14870.022583, 86.410
14870.359039, 86.408
14870.695496, 86.405
14871.031952, 86.403
14871.368408, 86.401
14871.704865, 86.401
14872.041321, 86.403
14872.377777, 86.405
14872.714233, 86.408
14873.050690, 86.410
14873.387146, 86.411
14873.723602, 86.410
14874.060059, 86.407
14874.396515, 86.403
14874.732971, 86.400
14875.069427, 86.398
14875.405884, 86.398
14875.742340, 86.399
14876.078796, 86.400
14876.415253, 86.400
14876.751709, 86.399
14877.088165, 86.398
14877.424622, 86.397
14877.761078, 86.397
14878.097534, 86.398
14878.433990, 86.399
14878.770447, 86.400
14879.106903, 86.401
14879.443359, 86.400
14879.779816, 86.400
14880.116272, 86.399
14880.452728, 86.398
14880.789185, 86.396
14881.125641, 86.394
14881.462097, 86.393
14881.798553, 86.394
14882.135010, 86.395
14882.471466, 86.397
14882.807922, 86.398
14883.144379, 86.398
14883.480835, 86.396
14883.817291, 86.394
14884.153748, 86.391
14884.490204, 86.391
14884.826660, 86.392
14885.163116, 86.395
14885.499573, 86.398
14885.836029, 86.400
14886.172485, 86.400
14886.508942, 86.397
14886.845398, 86.394
14887.181854, 86.392
14887.518311, 86.391
14887.854767, 86.392
14888.191223, 86.394
14888.527679, 86.394
14888.864136, 86.393
14889.200592, 86.391
14889.537048, 86.388
14889.873505, 86.387
14890.209961, 86.387
14890.546417, 86.388
14890.882874, 86.389
14891.219330, 86.391
14891.555786, 86.391
14891.892242, 86.391
14892.228699, 86.392
14892.565155, 86.393
14892.901611, 86.395
14893.238068, 86.397
14893.574524, 86.397
14893.910980, 86.397
14894.247437, 86.396
14894.583893, 86.394
14894.920349, 86.392
14895.256805, 86.391
14895.593262, 86.389
14895.929718, 86.389
14896.266174, 86.390
14896.602631, 86.392
14896.939087, 86.394
14897.275543, 86.395
14897.612000, 86.394
14897.948456, 86.392
14898.284912, 86.389
14898.621368, 86.387
14898.957825, 86.386
14899.294281, 86.386
14899.630737, 86.388
14899.967194, 86.390
14900.303650, 86.390
14900.640106, 86.390
14900.976562, 86.389
14901.313019, 86.388
14901.649475, 86.387
14901.985931, 86.387
14902.322388, 86.387
14902.658844, 86.387
14902.995300, 86.386
14903.331757, 86.386
14903.668213, 86.386
14904.004669, 86.386
14904.341125, 86.386
14904.677582, 86.385
14905.014038, 86.384
14905.350494, 86.383
14905.686951, 86.381
14906.023407, 86.380
14906.359863, 86.379
14906.696320, 86.379
14907.032776, 86.379
14907.369232, 86.378
14907.705688, 86.378
14908.042145, 86.378
14908.378601, 86.379
14908.715057, 86.382
14909.051514, 86.385
14909.387970, 86.388
14909.724426, 86.391
14910.060883, 86.392
14910.397339, 86.391
14910.733795, 86.388
14911.070251, 86.383
14911.406708, 86.379
14911.743164, 86.377
14912.079620, 86.376
14912.416077, 86.378
14912.752533, 86.381
14913.088989, 86.384
14913.425446, 86.386
14913.761902, 86.385
14914.098358, 86.384
14914.434814, 86.381
14914.771271, 86.380
14915.107727, 86.380
14915.444183, 86.380
14915.780640, 86.380
14916.117096, 86.380
14916.453552, 86.378
14916.790009, 86.376
14917.126465, 86.375
14917.462921, 86.376
14917.799377, 86.377
14918.135834, 86.379
14918.472290, 86.381
14918.808746, 86.381
14919.145203, 86.380
14919.481659, 86.379
14919.818115, 86.378
14920.154572, 86.378
14920.491028, 86.379
14920.827484, 86.380
14921.163940, 86.381
14921.500397, 86.383
14921.836853, 86.384
14922.173309, 86.385
14922.509766, 86.385
14922.846222, 86.383
14923.182678, 86.381
14923.519135, 86.378
14923.855591, 86.375
14924.192047, 86.374
14924.528503, 86.374
14924.864960, 86.376
14925.201416, 86.378
14925.537872, 86.381
14925.874329, 86.382
14926.210785, 86.382
14926.547241, 86.381
14926.883698, 86.380
14927.220154, 86.380
14927.556610, 86.380
14927.893066, 86.379
14928.229523, 86.378
14928.565979, 86.375
14928.902435, 86.372
14929.238892, 86.370
14929.575348, 86.369
14929.911804, 86.370
14930.248260, 86.373
14930.584717, 86.377
14930.921173, 86.379
14931.257629, 86.380
14931.594086, 86.379
14931.930542, 86.376
14932.266998, 86.374
14932.603455, 86.374
14932.939911, 86.375
14933.276367, 86.377
14933.612823, 86.380
14933.949280, 86.382
14934.285736, 86.382
14934.622192, 86.379
14934.958649, 86.376
14935.295105, 86.373
14935.631561, 86.372
14935.968018, 86.373
14936.304474, 86.376
14936.640930, 86.380
14936.977386, 86.383
14937.313843, 86.384
14937.650299, 86.384
14937.986755, 86.383
14938.323212, 86.382
14938.659668, 86.380
14938.996124, 86.379
14939.332581, 86.379
14939.669037, 86.379
14940.005493, 86.377
14940.341949, 86.375
14940.678406, 86.373
14941.014862, 86.370
14941.351318, 86.368
14941.687775, 86.367
14942.024231, 86.368
14942.360687, 86.370
14942.697144, 86.373
14943.033600, 86.374
14943.370056, 86.375
14943.706512, 86.375
14944.042969, 86.374
14944.379425, 86.372
14944.715881, 86.372
14945.052338, 86.372
14945.388794, 86.372
14945.725250, 86.373
14946.061707, 86.374
14946.398163, 86.374
14946.734619, 86.373
14947.071075, 86.372
14947.407532, 86.371
14947.743988, 86.371
14948.080444, 86.373
14948.416901, 86.375
14948.753357, 86.378
14949.089813, 86.378
14949.426270, 86.377
14949.762726, 86.374
14950.099182, 86.370
14950.435638, 86.368
14950.772095, 86.368
14951.108551, 86.369
14951.445007, 86.370
14951.781464, 86.371
14952.117920, 86.371
14952.454376, 86.370
14952.790833, 86.370
14953.127289, 86.370
14953.463745, 86.370
14953.800201, 86.369
14954.136658, 86.366
14954.473114, 86.361
14954.809570, 86.356
14955.146027, 86.353
14955.482483, 86.353
14955.818939, 86.356
14956.155396, 86.360
14956.491852, 86.363
14956.828308, 86.366
14957.164764, 86.366
14957.501221, 86.367
14957.837677, 86.367
14958.174133, 86.368
14958.510590, 86.368
14958.847046, 86.368
14959.183502, 86.366
14959.519958, 86.364
14959.856415, 86.363
14960.192871, 86.363
14960.529327, 86.365
14960.865784, 86.368
14961.202240, 86.370
14961.538696, 86.370
14961.875153, 86.367
14962.211609, 86.363
14962.548065, 86.360
14962.884521, 86.359
14963.220978, 86.361
14963.557434, 86.363
14963.893890, 86.365
14964.230347, 86.366
14964.566803, 86.365
14964.903259, 86.365
14965.239716, 86.365
14965.576172, 86.368
14965.912628, 86.372
14966.249084, 86.375
14966.585541, 86.375
14966.921997, 86.374
14967.258453, 86.370
14967.594910, 86.366
14967.931366, 86.363
14968.267822, 86.361
14968.604279, 86.361
14968.940735, 86.360
14969.277191, 86.359
14969.613647, 86.358
14969.950104, 86.356
14970.286560, 86.356
14970.623016, 86.356
14970.959473, 86.357
14971.295929, 86.359
14971.632385, 86.361
14971.968842, 86.362
14972.305298, 86.364
14972.641754, 86.366
14972.978210, 86.368
14973.314667, 86.369
14973.651123, 86.369
14973.987579, 86.367
14974.324036, 86.363
14974.660492, 86.359
14974.996948, 86.355
14975.333405, 86.354
14975.669861, 86.355
14976.006317, 86.358
14976.342773, 86.361
14976.679230, 86.364
14977.015686, 86.365
14977.352142, 86.365
14977.688599, 86.365
14978.025055, 86.365
14978.361511, 86.366
14978.697968, 86.368
14979.034424, 86.370
14979.370880, 86.370
14979.707336, 86.369
14980.043793, 86.365
14980.380249, 86.362
14980.716705, 86.358
14981.053162, 86.356
14981.389618, 86.354
14981.726074, 86.354
14982.062531, 86.354
14982.398987, 86.354
14982.735443, 86.353
14983.071899, 86.352
14983.408356, 86.352
14983.744812, 86.354
14984.081268, 86.357
14984.417725, 86.361
14984.754181, 86.364
14985.090637, 86.365
14985.427094, 86.364
14985.763550, 86.361
14986.100006, 86.357
14986.436462, 86.354
14986.772919, 86.353
14987.109375, 86.353
14987.445831, 86.355
14987.782288, 86.356
14988.118744, 86.357
14988.455200, 86.357
14988.791656, 86.356
14989.128113, 86.354
14989.464569, 86.354
14989.801025, 86.354
14990.137482, 86.356
14990.473938, 86.357
14990.810394, 86.358
14991.146851, 86.358
14991.483307, 86.358
14991.819763, 86.357
14992.156219, 86.357
14992.492676, 86.358
14992.829132, 86.360
14993.165588, 86.361
14993.502045, 86.362
14993.838501, 86.362
14994.174957, 86.362
14994.511414, 86.361
14994.847870, 86.360
14995.184326, 86.359
14995.520782, 86.356
14995.857239, 86.353
14996.193695, 86.350
14996.530151, 86.348
14996.866608, 86.348
14997.203064, 86.350
14997.539520, 86.354
14997.875977, 86.356
14998.212433, 86.356
14998.548889, 86.353
14998.885345, 86.350
14999.221802, 86.347
14999.558258, 86.346
14999.894714, 86.349
15000.231171, 86.353
15000.567627, 86.357
15000.904083, 86.359
15001.240540, 86.358
15001.576996, 86.355
15001.913452, 86.352
15002.249908, 86.350
15002.586365, 86.349
15002.922821, 86.350
15003.259277, 86.351
15003.595734, 86.352
15003.932190, 86.353
15004.268646, 86.353
15004.605103, 86.354
15004.941559, 86.354
15005.278015, 86.353
15005.614471, 86.353
15005.950928, 86.353
15006.287384, 86.353
15006.623840, 86.354
15006.960297, 86.356
15007.296753, 86.357
15007.633209, 86.357
15007.969666, 86.356
15008.306122, 86.353
15008.642578, 86.350
15008.979034, 86.346
15009.315491, 86.344
15009.651947, 86.342
15009.988403, 86.342
15010.324860, 86.343
15010.661316, 86.345
15010.997772, 86.347
15011.334229, 86.349
15011.670685, 86.349
15012.007141, 86.349
15012.343597, 86.348
15012.680054, 86.347
15013.016510, 86.347
15013.352966, 86.348
15013.689423, 86.349
15014.025879, 86.350
15014.362335, 86.349
15014.698792, 86.348
15015.035248, 86.345
15015.371704, 86.344
15015.708160, 86.344
15016.044617, 86.345
15016.381073, 86.348
15016.717529, 86.351
15017.053986, 86.353
15017.390442, 86.352
15017.726898, 86.349
15018.063354, 86.346
15018.399811, 86.344
15018.736267, 86.343
