Freq(Hz), SPL(dB)
15282.518005, 84.666
15282.854462, 84.663
15283.190918, 84.660
15283.527374, 84.658
15283.863831, 84.658
15284.200287, 84.661
15284.536743, 84.665
15284.873199, 84.669
15285.209656, 84.671
15285.546112, 84.671
15285.882568, 84.670
15286.219025, 84.666
15286.555481, 84.662
15286.891937, 84.658
15287.228394, 84.655
15287.564850, 84.654
15287.901306, 84.655
15288.237762, 84.658
15288.574219, 84.659
15288.910675, 84.659
15289.247131, 84.656
15289.583588, 84.653
15289.920044, 84.650
15290.256500, 84.650
15290.592957, 84.653
15290.929413, 84.656
15291.265869, 84.658
15291.602325, 84.658
15291.938782, 84.656
15292.275238, 84.653
15292.611694, 84.651
15292.948151, 84.651
15293.284607, 84.652
15293.621063, 84.653
15293.957520, 84.654
15294.293976, 84.652
15294.630432, 84.650
15294.966888, 84.648
15295.303345, 84.646
15295.639801, 84.647
15295.976257, 84.649
15296.312714, 84.652
15296.649170, 84.654
15296.985626, 84.655
15297.322083, 84.655
15297.658539, 84.653
15297.994995, 84.651
15298.331451, 84.649
15298.667908, 84.648
15299.004364, 84.647
15299.340820, 84.648
15299.677277, 84.648
15300.013733, 84.648
15300.350189, 84.648
15300.686646, 84.648
15301.023102, 84.649
15301.359558, 84.649
15301.696014, 84.649
15302.032471, 84.649
15302.368927, 84.649
15302.705383, 84.649
15303.041840, 84.650
15303.378296, 84.650
15303.714752, 84.651
15304.051208, 84.651
15304.387665, 84.650
15304.724121, 84.649
15305.060577, 84.647
15305.397034, 84.646
15305.733490, 84.645
15306.069946, 84.645
15306.406403, 84.646
15306.742859, 84.647
15307.079315, 84.648
15307.415771, 84.649
15307.752228, 84.650
15308.088684, 84.649
15308.425140, 84.648
15308.761597, 84.647
15309.098053, 84.645
15309.434509, 84.644
15309.770966, 84.643
15310.107422, 84.643
15310.443878, 84.643
15310.780334, 84.642
15311.116791, 84.640
15311.453247, 84.638
15311.789703, 84.637
15312.126160, 84.637
15312.462616, 84.638
15312.799072, 84.641
15313.135529, 84.644
15313.471985, 84.646
15313.808441, 84.647
15314.144897, 84.646
15314.481354, 84.645
15314.817810, 84.644
15315.154266, 84.642
15315.490723, 84.640
15315.827179, 84.638
15316.163635, 84.637
15316.500092, 84.636
15316.836548, 84.638
15317.173004, 84.640
15317.509460, 84.641
15317.845917, 84.642
15318.182373, 84.640
15318.518829, 84.639
15318.855286, 84.638
15319.191742, 84.639
15319.528198, 84.642
15319.864655, 84.645
15320.201111, 84.646
15320.537567, 84.647
15320.874023, 84.646
15321.210480, 84.646
15321.546936, 84.648
15321.883392, 84.650
15322.219849, 84.652
15322.556305, 84.653
15322.892761, 84.651
15323.229218, 84.648
15323.565674, 84.646
15323.902130, 84.644
15324.238586, 84.645
15324.575043, 84.645
15324.911499, 84.645
15325.247955, 84.645
15325.584412, 84.643
15325.920868, 84.642
15326.257324, 84.643
15326.593781, 84.644
15326.930237, 84.646
15327.266693, 84.647
15327.603149, 84.647
15327.939606, 84.646
15328.276062, 84.645
15328.612518, 84.645
15328.948975, 84.645
15329.285431, 84.646
15329.621887, 84.648
15329.958344, 84.648
15330.294800, 84.646
15330.631256, 84.643
15330.967712, 84.641
15331.304169, 84.640
15331.640625, 84.641
15331.977081, 84.645
15332.313538, 84.650
15332.649994, 84.653
15332.986450, 84.652
15333.322906, 84.649
15333.659363, 84.644
15333.995819, 84.641
15334.332275, 84.642
15334.668732, 84.646
15335.005188, 84.651
15335.341644, 84.654
15335.678101, 84.654
15336.014557, 84.652
15336.351013, 84.649
15336.687469, 84.647
15337.023926, 84.647
15337.360382, 84.650
15337.696838, 84.653
15338.033295, 84.655
15338.369751, 84.657
15338.706207, 84.659
15339.042664, 84.660
15339.379120, 84.660
15339.715576, 84.659
15340.052032, 84.656
15340.388489, 84.654
15340.724945, 84.652
15341.061401, 84.654
15341.397858, 84.657
15341.734314, 84.659
15342.070770, 84.660
15342.407227, 84.658
15342.743683, 84.654
15343.080139, 84.651
15343.416595, 84.652
15343.753052, 84.655
15344.089508, 84.660
15344.425964, 84.664
15344.762421, 84.666
15345.098877, 84.665
15345.435333, 84.664
15345.771790, 84.663
15346.108246, 84.662
15346.444702, 84.663
15346.781158, 84.663
15347.117615, 84.663
15347.454071, 84.663
15347.790527, 84.663
15348.126984, 84.662
15348.463440, 84.662
15348.799896, 84.661
15349.136353, 84.660
15349.472809, 84.658
15349.809265, 84.658
15350.145721, 84.658
15350.482178, 84.659
15350.818634, 84.661
15351.155090, 84.662
15351.491547, 84.662
15351.828003, 84.663
15352.164459, 84.663
15352.500916, 84.664
15352.837372, 84.664
15353.173828, 84.664
15353.510284, 84.664
15353.846741, 84.664
15354.183197, 84.665
15354.519653, 84.667
15354.856110, 84.670
15355.192566, 84.671
15355.529022, 84.670
15355.865479, 84.668
15356.201935, 84.665
15356.538391, 84.664
15356.874847, 84.665
15357.211304, 84.667
15357.547760, 84.669
15357.884216, 84.671
15358.220673, 84.670
15358.557129, 84.669
15358.893585, 84.668
15359.230042, 84.668
15359.566498, 84.669
15359.902954, 84.672
15360.239410, 84.674
15360.575867, 84.675
15360.912323, 84.675
15361.248779, 84.674
15361.585236, 84.674
15361.921692, 84.676
15362.258148, 84.679
15362.594604, 84.682
15362.931061, 84.685
15363.267517, 84.686
15363.603973, 84.685
15363.940430, 84.683
15364.276886, 84.681
15364.613342, 84.682
15364.949799, 84.684
15365.286255, 84.688
15365.622711, 84.691
15365.959167, 84.692
15366.295624, 84.689
15366.632080, 84.683
15366.968536, 84.677
15367.304993, 84.673
15367.641449, 84.672
15367.977905, 84.675
15368.314362, 84.680
15368.650818, 84.685
15368.987274, 84.688
15369.323730, 84.687
15369.660187, 84.685
15369.996643, 84.683
15370.333099, 84.681
15370.669556, 84.681
15371.006012, 84.681
15371.342468, 84.682
15371.678925, 84.682
15372.015381, 84.683
15372.351837, 84.683
15372.688293, 84.684
15373.024750, 84.686
15373.361206, 84.688
15373.697662, 84.691
15374.034119, 84.693
15374.370575, 84.695
15374.707031, 84.697
15375.043488, 84.697
15375.379944, 84.697
15375.716400, 84.695
15376.052856, 84.694
15376.389313, 84.693
15376.725769, 84.693
15377.062225, 84.694
15377.398682, 84.695
15377.735138, 84.697
15378.071594, 84.698
15378.408051, 84.699
15378.744507, 84.700
15379.080963, 84.701
15379.417419, 84.703
15379.753876, 84.703
15380.090332, 84.703
15380.426788, 84.704
15380.763245, 84.705
15381.099701, 84.708
15381.436157, 84.711
15381.772614, 84.713
15382.109070, 84.712
15382.445526, 84.709
15382.781982, 84.704
15383.118439, 84.701
15383.454895, 84.701
15383.791351, 84.703
15384.127808, 84.706
15384.464264, 84.708
15384.800720, 84.708
15385.137177, 84.706
15385.473633, 84.706
15385.810089, 84.708
15386.146545, 84.713
15386.483002, 84.718
15386.819458, 84.721
15387.155914, 84.720
15387.492371, 84.717
15387.828827, 84.712
15388.165283, 84.709
15388.501740, 84.709
15388.838196, 84.710
15389.174652, 84.712
15389.511108, 84.714
15389.847565, 84.715
15390.184021, 84.716
15390.520477, 84.718
15390.856934, 84.721
15391.193390, 84.724
15391.529846, 84.727
15391.866302, 84.729
15392.202759, 84.728
15392.539215, 84.727
15392.875671, 84.725
15393.212128, 84.724
15393.548584, 84.723
15393.885040, 84.722
15394.221497, 84.721
15394.557953, 84.722
15394.894409, 84.724
15395.230865, 84.728
15395.567322, 84.732
15395.903778, 84.736
15396.240234, 84.738
15396.576691, 84.738
15396.913147, 84.738
15397.249603, 84.737
15397.586060, 84.736
15397.922516, 84.735
15398.258972, 84.734
15398.595428, 84.732
15398.931885, 84.731
15399.268341, 84.732
15399.604797, 84.734
15399.941254, 84.738
15400.277710, 84.743
15400.614166, 84.747
15400.950623, 84.750
15401.287079, 84.750
15401.623535, 84.749
15401.959991, 84.748
15402.296448, 84.749
15402.632904, 84.751
15402.969360, 84.754
15403.305817, 84.757
15403.642273, 84.758
15403.978729, 84.756
15404.315186, 84.754
15404.651642, 84.752
15404.988098, 84.752
15405.324554, 84.754
15405.661011, 84.757
15405.997467, 84.761
15406.333923, 84.763
15406.670380, 84.764
15407.006836, 84.763
15407.343292, 84.762
15407.679749, 84.761
15408.016205, 84.762
15408.352661, 84.764
15408.689117, 84.766
15409.025574, 84.767
15409.362030, 84.767
15409.698486, 84.767
15410.034943, 84.768
15410.371399, 84.769
15410.707855, 84.771
15411.044312, 84.773
15411.380768, 84.774
15411.717224, 84.773
15412.053680, 84.770
15412.390137, 84.766
15412.726593, 84.764
15413.063049, 84.764
15413.399506, 84.765
15413.735962, 84.768
15414.072418, 84.771
15414.408875, 84.772
15414.745331, 84.773
15415.081787, 84.773
15415.418243, 84.774
15415.754700, 84.777
15416.091156, 84.781
15416.427612, 84.785
15416.764069, 84.788
15417.100525, 84.791
15417.436981, 84.791
15417.773438, 84.789
15418.109894, 84.786
15418.446350, 84.783
15418.782806, 84.781
15419.119263, 84.783
15419.455719, 84.787
15419.792175, 84.792
15420.128632, 84.797
15420.465088, 84.799
15420.801544, 84.799
15421.138000, 84.796
15421.474457, 84.794
15421.810913, 84.793
15422.147369, 84.792
15422.483826, 84.793
15422.820282, 84.792
15423.156738, 84.792
15423.493195, 84.792
15423.829651, 84.794
15424.166107, 84.797
15424.502563, 84.802
15424.839020, 84.806
15425.175476, 84.808
15425.511932, 84.807
15425.848389, 84.805
15426.184845, 84.803
15426.521301, 84.802
15426.857758, 84.802
15427.194214, 84.803
15427.530670, 84.805
15427.867126, 84.807
15428.203583, 84.810
15428.540039, 84.813
15428.876495, 84.815
15429.212952, 84.817
15429.549408, 84.817
15429.885864, 84.817
15430.222321, 84.817
15430.558777, 84.820
15430.895233, 84.823
15431.231689, 84.827
15431.568146, 84.830
15431.904602, 84.830
15432.241058, 84.829
15432.577515, 84.825
15432.913971, 84.822
15433.250427, 84.820
15433.586884, 84.819
15433.923340, 84.819
15434.259796, 84.819
15434.596252, 84.820
15434.932709, 84.822
15435.269165, 84.824
15435.605621, 84.828
15435.942078, 84.832
15436.278534, 84.836
15436.614990, 84.838
15436.951447, 84.838
15437.287903, 84.837
15437.624359, 84.836
15437.960815, 84.836
15438.297272, 84.837
15438.633728, 84.839
15438.970184, 84.842
15439.306641, 84.844
15439.643097, 84.846
15439.979553, 84.846
15440.316010, 84.845
15440.652466, 84.844
15440.988922, 84.843
15441.325378, 84.843
15441.661835, 84.844
15441.998291, 84.845
15442.334747, 84.846
15442.671204, 84.848
15443.007660, 84.849
15443.344116, 84.850
15443.680573, 84.850
15444.017029, 84.851
15444.353485, 84.852
15444.689941, 84.854
15445.026398, 84.857
15445.362854, 84.859
15445.699310, 84.861
15446.035767, 84.862
15446.372223, 84.862
15446.708679, 84.861
15447.045135, 84.861
15447.381592, 84.862
15447.718048, 84.864
15448.054504, 84.867
15448.390961, 84.870
15448.727417, 84.872
15449.063873, 84.873
15449.400330, 84.873
15449.736786, 84.873
15450.073242, 84.874
15450.409698, 84.875
15450.746155, 84.876
15451.082611, 84.877
15451.419067, 84.878
15451.755524, 84.878
15452.091980, 84.879
15452.428436, 84.880
15452.764893, 84.882
15453.101349, 84.884
15453.437805, 84.886
15453.774261, 84.887
15454.110718, 84.886
15454.447174, 84.885
15454.783630, 84.883
15455.120087, 84.882
15455.456543, 84.882
15455.792999, 84.884
15456.129456, 84.888
15456.465912, 84.892
15456.802368, 84.896
15457.138824, 84.898
15457.475281, 84.898
15457.811737, 84.898
15458.148193, 84.897
15458.484650, 84.898
15458.821106, 84.899
15459.157562, 84.901
15459.494019, 84.903
15459.830475, 84.904
15460.166931, 84.904
15460.503387, 84.905
15460.839844, 84.906
15461.176300, 84.909
15461.512756, 84.911
15461.849213, 84.914
15462.185669, 84.917
15462.522125, 84.919
15462.858582, 84.921
15463.195038, 84.921
15463.531494, 84.922
15463.867950, 84.922
15464.204407, 84.923
15464.540863, 84.923
15464.877319, 84.924
15465.213776, 84.924
15465.550232, 84.923
15465.886688, 84.921
15466.223145, 84.921
15466.559601, 84.922
15466.896057, 84.924
15467.232513, 84.926
15467.568970, 84.927
15467.905426, 84.927
15468.241882, 84.928
15468.578339, 84.928
15468.914795, 84.931
15469.251251, 84.934
15469.587708, 84.937
15469.924164, 84.937
15470.260620, 84.935
15470.597076, 84.932
15470.933533, 84.930
15471.269989, 84.931
15471.606445, 84.936
15471.942902, 84.942
15472.279358, 84.947
15472.615814, 84.951
15472.952271, 84.952
15473.288727, 84.952
15473.625183, 84.951
15473.961639, 84.952
15474.298096, 84.953
15474.634552, 84.955
15474.971008, 84.955
15475.307465, 84.955
15475.643921, 84.955
15475.980377, 84.956
15476.316833, 84.958
15476.653290, 84.960
15476.989746, 84.961
15477.326202, 84.961
15477.662659, 84.959
15477.999115, 84.957
15478.335571, 84.957
15478.672028, 84.958
15479.008484, 84.961
15479.344940, 84.964
15479.681396, 84.967
15480.017853, 84.970
15480.354309, 84.972
15480.690765, 84.974
15481.027222, 84.975
15481.363678, 84.977
15481.700134, 84.978
15482.036591, 84.977
15482.373047, 84.975
15482.709503, 84.973
15483.045959, 84.971
15483.382416, 84.971
15483.718872, 84.973
15484.055328, 84.977
15484.391785, 84.982
15484.728241, 84.987
15485.064697, 84.990
15485.401154, 84.991
15485.737610, 84.990
15486.074066, 84.987
15486.410522, 84.985
15486.746979, 84.985
15487.083435, 84.987
15487.419891, 84.990
15487.756348, 84.993
15488.092804, 84.996
15488.429260, 84.998
15488.765717, 85.000
15489.102173, 85.003
15489.438629, 85.005
15489.775085, 85.007
15490.111542, 85.008
15490.447998, 85.007
15490.784454, 85.004
15491.120911, 85.001
15491.457367, 84.999
15491.793823, 85.000
15492.130280, 85.003
15492.466736, 85.008
15492.803192, 85.013
15493.139648, 85.015
15493.476105, 85.015
15493.812561, 85.013
15494.149017, 85.012
15494.485474, 85.011
15494.821930, 85.012
15495.158386, 85.014
15495.494843, 85.017
15495.831299, 85.019
15496.167755, 85.020
15496.504211, 85.019
15496.840668, 85.019
15497.177124, 85.019
15497.513580, 85.020
15497.850037, 85.024
15498.186493, 85.028
15498.522949, 85.033
15498.859406, 85.037
15499.195862, 85.040
15499.532318, 85.042
15499.868774, 85.042
15500.205231, 85.042
15500.541687, 85.042
15500.878143, 85.044
15501.214600, 85.046
15501.551056, 85.049
15501.887512, 85.051
15502.223969, 85.051
15502.560425, 85.051
15502.896881, 85.050
15503.233337, 85.050
15503.569794, 85.050
15503.906250, 85.050
15504.242706, 85.050
15504.579163, 85.050
15504.915619, 85.050
15505.252075, 85.051
15505.588531, 85.055
15505.924988, 85.060
15506.261444, 85.065
15506.597900, 85.068
15506.934357, 85.069
15507.270813, 85.067
15507.607269, 85.066
15507.943726, 85.066
15508.280182, 85.069
15508.616638, 85.073
15508.953094, 85.076
15509.289551, 85.078
15509.626007, 85.077
15509.962463, 85.076
15510.298920, 85.075
15510.635376, 85.076
15510.971832, 85.079
15511.308289, 85.082
15511.644745, 85.085
15511.981201, 85.086
15512.317657, 85.087
15512.654114, 85.087
15512.990570, 85.087
15513.327026, 85.088
15513.663483, 85.090
15513.999939, 85.092
15514.336395, 85.094
15514.672852, 85.095
15515.009308, 85.096
15515.345764, 85.097
15515.682220, 85.097
15516.018677, 85.097
15516.355133, 85.098
15516.691589, 85.098
15517.028046, 85.100
15517.364502, 85.102
15517.700958, 85.104
15518.037415, 85.105
15518.373871, 85.106
15518.710327, 85.106
15519.046783, 85.105
15519.383240, 85.105
15519.719696, 85.106
15520.056152, 85.108
15520.392609, 85.110
15520.729065, 85.113
15521.065521, 85.116
15521.401978, 85.118
15521.738434, 85.119
15522.074890, 85.120
15522.411346, 85.122
15522.747803, 85.124
15523.084259, 85.127
15523.420715, 85.129
15523.757172, 85.129
15524.093628, 85.129
15524.430084, 85.129
15524.766541, 85.129
15525.102997, 85.130
15525.439453, 85.132
15525.775909, 85.135
15526.112366, 85.136
15526.448822, 85.137
15526.785278, 85.136
15527.121735, 85.136
15527.458191, 85.136
15527.794647, 85.138
15528.131104, 85.142
15528.467560, 85.145
15528.804016, 85.146
15529.140472, 85.147
15529.476929, 85.145
15529.813385, 85.144
15530.149841, 85.143
15530.486298, 85.143
15530.822754, 85.144
15531.159210, 85.147
15531.495667, 85.150
15531.832123, 85.154
15532.168579, 85.158
15532.505035, 85.161
15532.841492, 85.162
15533.177948, 85.162
15533.514404, 85.160
15533.850861, 85.159
15534.187317, 85.158
15534.523773, 85.160
15534.860229, 85.163
15535.196686, 85.167
15535.533142, 85.171
15535.869598, 85.174
15536.206055, 85.175
15536.542511, 85.175
15536.878967, 85.174
15537.215424, 85.174
15537.551880, 85.175
15537.888336, 85.177
15538.224792, 85.179
15538.561249, 85.182
15538.897705, 85.183
15539.234161, 85.184
15539.570618, 85.184
15539.907074, 85.184
15540.243530, 85.184
15540.579987, 85.185
15540.916443, 85.186
15541.252899, 85.188
15541.589355, 85.190
15541.925812, 85.192
15542.262268, 85.194
15542.598724, 85.195
15542.935181, 85.196
15543.271637, 85.196
15543.608093, 85.196
15543.944550, 85.196
15544.281006, 85.195
15544.617462, 85.195
15544.953918, 85.196
15545.290375, 85.197
15545.626831, 85.200
15545.963287, 85.204
15546.299744, 85.209
15546.636200, 85.213
15546.972656, 85.215
15547.309113, 85.216
15547.645569, 85.216
15547.982025, 85.217
15548.318481, 85.218
15548.654938, 85.220
15548.991394, 85.221
15549.327850, 85.221
15549.664307, 85.218
15550.000763, 85.215
15550.337219, 85.213
15550.673676, 85.214
15551.010132, 85.217
15551.346588, 85.223
15551.683044, 85.228
15552.019501, 85.233
15552.355957, 85.236
15552.692413, 85.238
15553.028870, 85.240
15553.365326, 85.242
15553.701782, 85.243
15554.038239, 85.242
15554.374695, 85.240
15554.711151, 85.237
15555.047607, 85.236
15555.384064, 85.237
15555.720520, 85.241
15556.056976, 85.246
15556.393433, 85.251
15556.729889, 85.253
15557.066345, 85.254
15557.402802, 85.253
15557.739258, 85.254
15558.075714, 85.256
15558.412170, 85.259
15558.748627, 85.261
15559.085083, 85.262
15559.421539, 85.261
15559.757996, 85.259
15560.094452, 85.257
15560.430908, 85.257
15560.767365, 85.258
15561.103821, 85.261
15561.440277, 85.264
15561.776733, 85.266
15562.113190, 85.268
15562.449646, 85.269
15562.786102, 85.270
15563.122559, 85.272
15563.459015, 85.275
15563.795471, 85.278
15564.131927, 85.282
15564.468384, 85.285
15564.804840, 85.286
15565.141296, 85.286
15565.477753, 85.285
15565.814209, 85.284
15566.150665, 85.284
15566.487122, 85.286
15566.823578, 85.288
15567.160034, 85.290
15567.496490, 85.290
15567.832947, 85.289
15568.169403, 85.288
15568.505859, 85.288
15568.842316, 85.291
15569.178772, 85.295
15569.515228, 85.301
15569.851685, 85.306
15570.188141, 85.307
15570.524597, 85.304
15570.861053, 85.300
15571.197510, 85.297
15571.533966, 85.296
15571.870422, 85.298
15572.206879, 85.303
15572.543335, 85.307
15572.879791, 85.310
15573.216248, 85.312
15573.552704, 85.313
15573.889160, 85.316
15574.225616, 85.320
15574.562073, 85.324
15574.898529, 85.327
15575.234985, 85.327
15575.571442, 85.325
15575.907898, 85.322
15576.244354, 85.320
15576.580811, 85.321
15576.917267, 85.324
15577.253723, 85.327
15577.590179, 85.329
15577.926636, 85.329
15578.263092, 85.328
15578.599548, 85.328
15578.936005, 85.330
15579.272461, 85.333
15579.608917, 85.336
15579.945374, 85.338
15580.281830, 85.338
15580.618286, 85.338
15580.954742, 85.339
15581.291199, 85.342
15581.627655, 85.347
15581.964111, 85.353
15582.300568, 85.356
15582.637024, 85.357
15582.973480, 85.355
15583.309937, 85.352
15583.646393, 85.350
15583.982849, 85.350
15584.319305, 85.353
15584.655762, 85.358
15584.992218, 85.364
15585.328674, 85.367
15585.665131, 85.369
15586.001587, 85.368
15586.338043, 85.366
15586.674500, 85.365
15587.010956, 85.365
15587.347412, 85.367
15587.683868, 85.369
15588.020325, 85.372
15588.356781, 85.372
15588.693237, 85.370
15589.029694, 85.368
15589.366150, 85.368
15589.702606, 85.369
15590.039062, 85.374
15590.375519, 85.379
15590.711975, 85.383
15591.048431, 85.385
15591.384888, 85.385
15591.721344, 85.383
15592.057800, 85.381
15592.394257, 85.381
15592.730713, 85.382
15593.067169, 85.384
15593.403625, 85.386
15593.740082, 85.388
15594.076538, 85.390
15594.412994, 85.393
15594.749451, 85.396
15595.085907, 85.400
15595.422363, 85.402
15595.758820, 85.402
15596.095276, 85.400
15596.431732, 85.398
15596.768188, 85.397
15597.104645, 85.398
15597.441101, 85.401
15597.777557, 85.404
15598.114014, 85.407
15598.450470, 85.409
15598.786926, 85.411
15599.123383, 85.413
15599.459839, 85.415
15599.796295, 85.417
15600.132751, 85.417
15600.469208, 85.417
15600.805664, 85.416
15601.142120, 85.414
15601.478577, 85.414
15601.815033, 85.415
15602.151489, 85.418
15602.487946, 85.420
15602.824402, 85.423
15603.160858, 85.425
15603.497314, 85.427
15603.833771, 85.428
15604.170227, 85.428
15604.506683, 85.428
15604.843140, 85.428
15605.179596, 85.427
15605.516052, 85.428
15605.852509, 85.430
15606.188965, 85.433
15606.525421, 85.438
15606.861877, 85.441
15607.198334, 85.443
15607.534790, 85.443
15607.871246, 85.442
15608.207703, 85.442
15608.544159, 85.443
15608.880615, 85.446
15609.217072, 85.451
15609.553528, 85.456
15609.889984, 85.460
15610.226440, 85.461
15610.562897, 85.460
15610.899353, 85.458
15611.235809, 85.457
15611.572266, 85.457
15611.908722, 85.457
15612.245178, 85.458
15612.581635, 85.457
15612.918091, 85.456
15613.254547, 85.455
15613.591003, 85.457
15613.927460, 85.460
15614.263916, 85.466
15614.600372, 85.472
15614.936829, 85.477
15615.273285, 85.479
15615.609741, 85.478
15615.946198, 85.477
15616.282654, 85.477
15616.619110, 85.477
15616.955566, 85.479
15617.292023, 85.481
15617.628479, 85.482
15617.964935, 85.481
15618.301392, 85.481
15618.637848, 85.482
15618.974304, 85.484
15619.310760, 85.487
15619.647217, 85.491
15619.983673, 85.494
15620.320129, 85.495
15620.656586, 85.495
15620.993042, 85.495
15621.329498, 85.495
15621.665955, 85.496
15622.002411, 85.498
15622.338867, 85.499
15622.675323, 85.500
15623.011780, 85.500
15623.348236, 85.500
15623.684692, 85.501
15624.021149, 85.504
15624.357605, 85.508
15624.694061, 85.511
15625.030518, 85.512
15625.366974, 85.510
15625.703430, 85.507
15626.039886, 85.503
15626.376343, 85.501
15626.712799, 85.504
15627.049255, 85.509
15627.385712, 85.515
15627.722168, 85.521
15628.058624, 85.523
15628.395081, 85.523
15628.731537, 85.521
15629.067993, 85.520
15629.404449, 85.521
15629.740906, 85.525
15630.077362, 85.529
15630.413818, 85.534
15630.750275, 85.536
15631.086731, 85.538
15631.423187, 85.538
15631.759644, 85.539
15632.096100, 85.539
15632.432556, 85.540
15632.769012, 85.540
15633.105469, 85.539
15633.441925, 85.536
15633.778381, 85.533
15634.114838, 85.531
15634.451294, 85.531
15634.787750, 85.533
15635.124207, 85.538
15635.460663, 85.544
15635.797119, 85.550
15636.133575, 85.553
15636.470032, 85.554
15636.806488, 85.552
15637.142944, 85.549
15637.479401, 85.546
15637.815857, 85.547
15638.152313, 85.550
15638.488770, 85.555
15638.825226, 85.559
15639.161682, 85.562
15639.498138, 85.561
15639.834595, 85.559
15640.171051, 85.556
15640.507507, 85.555
15640.843964, 85.556
15641.180420, 85.559
15641.516876, 85.563
15641.853333, 85.567
15642.189789, 85.570
15642.526245, 85.571
15642.862701, 85.573
15643.199158, 85.573
15643.535614, 85.574
15643.872070, 85.573
15644.208527, 85.573
15644.544983, 85.573
15644.881439, 85.573
15645.217896, 85.574
15645.554352, 85.575
15645.890808, 85.576
15646.227264, 85.577
15646.563721, 85.578
15646.900177, 85.579
15647.236633, 85.582
15647.573090, 85.585
15647.909546, 85.589
15648.246002, 85.592
15648.582458, 85.595
15648.918915, 85.597
15649.255371, 85.598
15649.591827, 85.600
15649.928284, 85.602
15650.264740, 85.603
15650.601196, 85.604
15650.937653, 85.604
15651.274109, 85.603
15651.610565, 85.602
15651.947021, 85.602
15652.283478, 85.604
15652.619934, 85.607
15652.956390, 85.610
15653.292847, 85.613
15653.629303, 85.615
15653.965759, 85.615
15654.302216, 85.614
15654.638672, 85.613
15654.975128, 85.613
15655.311584, 85.614
15655.648041, 85.615
15655.984497, 85.616
15656.320953, 85.617
15656.657410, 85.618
15656.993866, 85.618
15657.330322, 85.619
15657.666779, 85.621
15658.003235, 85.623
15658.339691, 85.627
15658.676147, 85.631
15659.012604, 85.635
15659.349060, 85.639
15659.685516, 85.641
15660.021973, 85.642
15660.358429, 85.641
15660.694885, 85.639
15661.031342, 85.636
15661.367798, 85.634
15661.704254, 85.632
15662.040710, 85.633
15662.377167, 85.634
15662.713623, 85.637
15663.050079, 85.639
15663.386536, 85.641
15663.722992, 85.642
15664.059448, 85.643
15664.395905, 85.644
15664.732361, 85.645
15665.068817, 85.648
15665.405273, 85.651
15665.741730, 85.653
15666.078186, 85.655
15666.414642, 85.655
15666.751099, 85.654
15667.087555, 85.653
15667.424011, 85.653
15667.760468, 85.654
15668.096924, 85.656
15668.433380, 85.659
15668.769836, 85.662
15669.106293, 85.665
15669.442749, 85.667
15669.779205, 85.669
15670.115662, 85.672
15670.452118, 85.674
15670.788574, 85.677
15671.125031, 85.678
15671.461487, 85.678
15671.797943, 85.677
15672.134399, 85.674
15672.470856, 85.673
15672.807312, 85.673
15673.143768, 85.674
15673.480225, 85.675
15673.816681, 85.677
15674.153137, 85.677
15674.489594, 85.678
15674.826050, 85.679
15675.162506, 85.681
15675.498962, 85.684
15675.835419, 85.687
15676.171875, 85.688
15676.508331, 85.688
15676.844788, 85.688
15677.181244, 85.688
15677.517700, 85.688
15677.854156, 85.690
15678.190613, 85.692
15678.527069, 85.694
15678.863525, 85.696
15679.199982, 85.699
15679.536438, 85.701
15679.872894, 85.702
15680.209351, 85.703
15680.545807, 85.702
15680.882263, 85.700
15681.218719, 85.698
15681.555176, 85.698
15681.891632, 85.700
15682.228088, 85.705
15682.564545, 85.711
15682.901001, 85.715
15683.237457, 85.717
15683.573914, 85.718
15683.910370, 85.718
15684.246826, 85.719
15684.583282, 85.721
15684.919739, 85.724
15685.256195, 85.726
15685.592651, 85.725
15685.929108, 85.723
15686.265564, 85.720
15686.602020, 85.718
15686.938477, 85.717
15687.274933, 85.717
15687.611389, 85.719
15687.947845, 85.722
15688.284302, 85.725
15688.620758, 85.728
15688.957214, 85.730
15689.293671, 85.731
15689.630127, 85.730
15689.966583, 85.730
15690.303040, 85.730
15690.639496, 85.732
15690.975952, 85.735
15691.312408, 85.738
15691.648865, 85.740
15691.985321, 85.740
15692.321777, 85.737
15692.658234, 85.734
15692.994690, 85.732
15693.331146, 85.733
15693.667603, 85.736
15694.004059, 85.739
15694.340515, 85.741
15694.676971, 85.743
15695.013428, 85.744
15695.349884, 85.746
15695.686340, 85.750
15696.022797, 85.755
15696.359253, 85.759
15696.695709, 85.760
15697.032166, 85.759
15697.368622, 85.756
15697.705078, 85.752
15698.041534, 85.751
15698.377991, 85.752
15698.714447, 85.754
15699.050903, 85.756
15699.387360, 85.758
15699.723816, 85.759
15700.060272, 85.760
15700.396729, 85.762
15700.733185, 85.764
15701.069641, 85.768
15701.406097, 85.770
15701.742554, 85.772
15702.079010, 85.772
15702.415466, 85.772
15702.751923, 85.772
15703.088379, 85.772
15703.424835, 85.773
15703.761292, 85.774
15704.097748, 85.774
15704.434204, 85.774
15704.770660, 85.774
15705.107117, 85.775
15705.443573, 85.776
15705.780029, 85.779
15706.116486, 85.781
15706.452942, 85.783
15706.789398, 85.785
15707.125854, 85.787
15707.462311, 85.789
15707.798767, 85.790
15708.135223, 85.790
15708.471680, 85.788
15708.808136, 85.785
15709.144592, 85.783
15709.481049, 85.784
15709.817505, 85.787
